time	manip	gran	press	averat	laba	proba	StZn
273	25	40	8	3	24	100000	99964	
274	25	40	8	3	24	100000	99964	
275	25	40	4	3	24	100000	99964	
276	20	40	4	3	24	100000	99964	
277	20	40	4	3	24	100000	99964	
278	20	40	4	3	24	100000	99964	
279	17	40	4	3	24	100000	99964	
280	16	40	4	3	24	100000	99964	
281	16	40	4	3	24	100000	99964	
282	16	40	4	3	24	100000	99964	
283	16	26	4	3	24	100000	99964	
284	13	26	4	3	24	100000	99964	
285	13	26	4	3	24	100000	99964	
286	13	26	4	3	24	100000	99964	
287	13	26	4	-17	24	100000	99958	
288	13	26	4	-17	24	100000	99958	
289	11	26	4	-17	24	100000	99958	
290	11	26	4	20	24	100000	99958	
291	11	26	4	20	24	100000	99958	
292	11	26	4	20	24	100000	99958	
293	8	26	4	20	24	100000	99958	
294	8	26	4	20	24	100000	99958	
295	8	26	4	20	24	100000	99958	
296	8	26	4	20	24	100000	99958	
297	5	26	4	20	24	100000	99958	
298	5	26	4	20	24	100000	99958	
299	5	26	4	20	24	100000	99958	
300	5	12	4	20	24	100000	99958	
301	5	12	4	20	24	100000	99958	
302	5	12	4	20	24	100000	99958	
303	5	12	4	20	24	100000	99958	
304	5	12	4	20	24	100000	99958	
305	1	12	4	20	24	100000	99958	
306	1	12	4	-8	24	100000	99958	
307	1	12	4	-8	24	100000	99958	
308	-1	12	4	-8	24	100000	99958	
309	-1	12	4	20	24	100000	99958	
310	-1	12	4	20	24	100000	99958	
311	36	12	4	20	24	100000	99958	
312	36	12	4	20	24	100000	99958	
313	36	12	4	20	24	100000	99958	
314	33	12	4	20	24	100000	99958	
315	33	12	4	20	24	100000	99958	
316	33	12	4	20	24	100000	99958	
317	33	12	4	20	24	100000	99958	
318	30	12	4	20	24	100000	99958	
319	30	12	4	20	24	100000	99958	
320	30	12	4	20	24	100000	99958	
321	30	-2	4	20	24	100000	99958	
322	30	-2	4	20	24	100000	99958	
323	30	-2	4	20	24	100000	99958	
324	30	-2	4	20	24	100000	99958	
325	30	-2	4	20	24	100000	99958	
326	30	-2	4	20	24	100000	99958	
327	30	-2	4	20	24	100000	99958	
328	30	-2	4	20	24	100000	99958	
329	30	-2	4	-1	24	100000	99958	
330	30	-2	4	-1	24	100000	99958	
