time	manip	gran	press	averat	laba	proba	StZn	cell_1	cell_2	cell_3
138	0	0	0	1	1	0	2	7	0	8	
139	0	0	0	1	1	0	2	7	0	8	
140	0	0	0	1	1	0	2	7	0	8	
141	0	0	0	2	1	0	2	7	0	8	
142	0	0	0	2	1	0	2	7	0	8	
143	0	0	0	2	1	0	2	7	0	8	
144	1	0	0	0	0	0	2	8	0	8	
145	1	0	0	0	0	0	2	8	0	8	
146	1	0	0	0	0	1	2	0	0	8	
147	1	0	0	0	0	1	2	0	0	8	
148	1	0	1	0	1	2	2	0	0	8	
149	1	0	1	0	1	2	2	0	0	8	
150	1	0	1	0	1	2	2	0	0	8	
151	1	0	1	0	1	2	2	0	0	8	
152	1	0	0	0	1	2	2	0	0	8	
153	3	1	0	0	1	2	2	0	0	8	
154	3	1	0	0	1	2	2	0	0	8	
155	3	1	0	0	1	2	2	0	0	8	
156	1	1	0	0	1	0	2	0	0	8	
157	1	1	0	0	1	0	2	0	0	8	
158	1	1	0	0	1	0	2	0	0	8	
159	1	1	0	0	0	0	0	5	0	8	
160	1	2	0	1	0	0	0	0	0	8	
161	1	2	0	1	0	0	0	0	0	8	
162	1	2	0	2	0	0	0	0	0	8	
163	1	2	0	2	0	0	0	0	0	8	
164	1	2	0	0	0	0	0	1	0	8	
165	1	2	0	0	0	0	0	1	0	8	
166	1	0	0	0	0	1	0	1	0	8	
167	1	0	0	0	0	1	0	1	0	8	
168	1	0	0	0	1	2	0	1	0	8	
169	1	0	0	1	1	2	0	0	0	8	
170	1	1	0	1	1	0	0	0	0	8	
171	1	1	0	1	1	0	0	0	0	8	
172	1	1	0	2	1	0	0	0	0	8	
173	0	1	0	2	1	0	0	7	0	8	
174	0	1	0	2	1	0	0	7	0	8	
175	0	1	0	2	1	0	0	7	0	8	
176	0	2	0	2	1	0	0	7	0	8	
177	0	2	0	2	1	0	0	7	0	8	
178	0	2	0	2	1	0	0	7	0	8	
179	1	2	0	3	0	0	0	8	0	8	
180	1	2	0	3	0	0	0	8	0	8	
181	0	2	0	3	0	1	0	8	0	8	
182	1	3	0	0	0	1	0	8	0	8	
183	1	3	0	0	1	2	0	8	0	8	
184	1	3	0	0	1	2	0	8	0	8	
185	1	0	0	1	1	0	0	8	0	8	
186	1	0	0	1	1	0	0	8	0	8	
187	1	0	0	1	1	0	0	8	0	8	
188	0	0	0	1	1	0	0	8	3	8	
189	0	0	0	1	1	0	0	8	3	8	
190	0	0	0	1	1	0	0	8	3	8	
191	0	0	0	1	1	0	0	8	3	8	
192	0	0	0	1	1	0	0	8	3	8	
193	1	0	0	1	0	0	0	8	0	8	
194	1	0	0	1	0	0	0	8	0	8	
195	1	0	0	1	0	0	0	8	0	8	
196	1	0	0	0	0	0	1	8	0	8	
197	1	0	0	0	0	0	1	8	0	8	
198	1	0	0	0	0	1	1	0	0	8	
199	1	0	0	0	0	1	2	0	0	8	
200	1	0	1	0	1	2	2	0	0	8	
201	1	0	1	0	1	2	2	0	0	8	
202	1	0	1	0	1	2	2	0	0	8	
203	1	0	1	0	1	2	2	0	0	8	
204	1	0	0	0	1	2	2	0	0	8	
205	3	1	0	0	1	2	2	0	0	8	
206	3	1	0	0	1	2	2	0	0	8	
207	3	1	0	0	1	2	2	0	0	8	
208	1	1	0	0	1	0	2	0	0	8	
209	1	1	0	0	1	0	2	0	0	8	
210	1	1	0	0	0	0	2	0	0	8	
211	1	1	0	0	0	0	0	5	0	8	
212	1	2	0	1	0	0	0	0	0	8	
213	1	2	0	1	0	0	0	0	0	8	
214	1	2	0	1	0	0	0	0	0	8	
215	1	2	0	1	0	0	0	0	0	8	
216	0	2	0	1	0	0	0	1	0	8	
217	0	2	0	1	0	0	0	1	0	8	
218	0	2	0	1	0	0	0	1	0	8	
219	0	2	0	1	0	0	0	1	0	8	
220	1	2	0	3	0	0	0	1	0	8	
221	1	2	0	3	0	0	0	1	0	8	
222	0	2	0	3	0	1	0	1	0	8	
223	1	0	0	0	0	1	0	1	0	8	
224	1	0	0	0	1	2	0	1	0	8	
225	1	0	0	0	1	2	0	1	0	8	
226	1	0	0	1	1	2	0	0	0	8	
227	1	1	0	1	1	0	0	0	0	8	
228	1	1	0	1	1	0	0	0	0	8	
229	1	1	0	1	1	0	0	0	0	8	
230	0	1	0	2	1	0	0	7	0	8	
231	0	1	0	2	1	0	0	7	0	8	
232	0	1	0	2	1	0	0	7	0	8	
233	0	2	0	2	1	0	0	7	0	8	
234	0	2	0	2	1	0	0	7	0	8	
235	1	2	0	0	0	0	0	9	0	8	
236	1	2	0	0	0	0	0	9	0	8	
237	1	0	0	0	0	1	0	9	0	8	
238	1	0	0	0	0	1	0	9	0	8	
